claim_group_id,task_id,subject,group_kind,label,claim_count,agent_count,ess,q_bar,independence,core_trust,consensus_score,raw_score,challenge_approve,high_risk_action,high_risk_constraint_pass,decision,agent_weights,conflicts_with
G_T_0268_action_benign,T_0268,10.54.126.134,action,benign,2,2,0.792953,0.771733,0.762667,96.0,0.648212,0.466713,1,False,True,challenged,"[{""agent_id"": ""A_N_021"", ""base"": 0.912, ""bss"": 0.0, ""weight"": 0.4256}, {""agent_id"": ""A_BYZ_012"", ""base"": 0.7296, ""bss"": 0.0, ""weight"": 0.3405}]",[]
G_T_0268_risk_benign,T_0268,10.54.126.134,risk,benign,3,3,0.815242,0.771733,0.762667,96.0,0.666432,0.479831,1,False,True,challenged,"[{""agent_id"": ""A_N_019"", ""base"": 0.95, ""bss"": 0.0, ""weight"": 0.4558}, {""agent_id"": ""A_N_020"", ""base"": 0.9888, ""bss"": 0.0, ""weight"": 0.4745}, {""agent_id"": ""A_WATCH_005"", ""base"": 0.63, ""bss"": 0.0, ""weight"": 0.3023}]","[""G_T_0268_risk_malicious""]"
G_T_0268_risk_malicious,T_0268,10.54.126.134,risk,malicious,4,4,0.591223,0.77572,0.6752,96.0,0.39534,0.284645,0,False,True,rejected,"[{""agent_id"": ""A_POISON_007"", ""base"": 0.8, ""bss"": 0.100091, ""weight"": 0.2229}, {""agent_id"": ""A_POISON_006"", ""base"": 0.7488, ""bss"": 0.10125, ""weight"": 0.2084}, {""agent_id"": ""A_BYZ_009"", ""base"": 0.72, ""bss"": 0.0, ""weight"": 0.223}, {""agent_id"": ""A_COMM_001"", ""base"": 0.8188, ""bss"": 0.114267, ""weight"": 0.2246}]","[""G_T_0268_risk_benign""]"
G_T_0269_action_malicious,T_0269,10.57.133.147,action,malicious,1,1,0.871057,0.89935,0.8535,97.0,0.928637,0.668619,0,True,False,rejected,"[{""agent_id"": ""A_COL_005"", ""base"": 0.8352, ""bss"": 0.0, ""weight"": 0.5584}]","[""G_T_0269_action_benign""]"
G_T_0269_action_benign,T_0269,10.57.133.147,action,benign,2,2,0.809917,0.781667,0.773,85.0,0.679688,0.489375,1,False,True,challenged,"[{""agent_id"": ""A_N_027"", ""base"": 0.8832, ""bss"": 0.0, ""weight"": 0.4322}, {""agent_id"": ""A_BYZ_002"", ""base"": 0.7968, ""bss"": 0.0, ""weight"": 0.3899}]","[""G_T_0269_action_malicious""]"
G_T_0269_risk_benign,T_0269,10.57.133.147,risk,benign,2,2,0.923,0.8683,0.908,85.0,0.948475,0.682902,1,False,True,accepted,"[{""agent_id"": ""A_N_025"", ""base"": 0.89, ""bss"": 0.0, ""weight"": 0.6477}, {""agent_id"": ""A_COMM_002"", ""base"": 0.82, ""bss"": 0.1284, ""weight"": 0.5201}]","[""G_T_0269_risk_malicious""]"
G_T_0269_risk_malicious,T_0269,10.57.133.147,risk,malicious,13,13,0.835497,0.7681,0.6696,97.0,0.583771,0.420315,0,False,True,challenged,"[{""agent_id"": ""A_N_026"", ""base"": 0.927, ""bss"": 0.0, ""weight"": 0.3983}, {""agent_id"": ""A_POISON_008"", ""base"": 0.82, ""bss"": 0.095836, ""weight"": 0.3186}, {""agent_id"": ""A_POISON_007"", ""base"": 0.8, ""bss"": 0.100091, ""weight"": 0.3094}, {""agent_id"": ""A_BYZ_011"", ""base"": 0.74, ""bss"": 0.0, ""weight"": 0.318}, {""agent_id"": ""A_WATCH_006"", ""base"": 0.7968, ""bss"": 0.0, ""weight"": 0.3424}, {""agent_id"": ""A_COL_018"", ""base"": 0.7896, ""bss"": 0.012571, ""weight"": 0.335}, {""agent_id"": ""A_COL_001"", ""base"": 0.89, ""bss"": 0.013883, ""weight"": 0.3771}, {""agent_id"": ""A_COL_002"", ""base"": 0.93, ""bss"": 0.012692, ""weight"": 0.3946}, {""agent_id"": ""A_COL_003"", ""base"": 0.8652, ""bss"": 0.012571, ""weight"": 0.3671}, {""agent_id"": ""A_COL_004"", ""base"": 0.87, ""bss"": 0.014808, ""weight"": 0.3683}, {""agent_id"": ""A_COL_005"", ""base"": 0.8352, ""bss"": 0.0, ""weight"": 0.3589}, {""agent_id"": ""A_COL_006"", ""base"": 0.7644, ""bss"": 0.014259, ""weight"": 0.3238}, {""agent_id"": ""A_COL_007"", ""base"": 0.84, ""bss"": 0.012222, ""weight"": 0.3565}]","[""G_T_0269_risk_benign""]"
G_T_0270_action_benign,T_0270,10.60.140.160,action,benign,2,2,0.861123,0.9032,0.876,98.0,0.946282,0.681323,0,False,True,accepted,"[{""agent_id"": ""A_BYZ_004"", ""base"": 0.7968, ""bss"": 0.0, ""weight"": 0.5429}, {""agent_id"": ""A_STRAT_001"", ""base"": 0.8352, ""bss"": 0.0, ""weight"": 0.569}]","[""G_T_0270_action_malicious""]"
G_T_0270_action_malicious,T_0270,10.60.140.160,action,malicious,1,1,0.852098,0.8919,0.889,91.0,0.938372,0.675628,1,True,True,challenged,"[{""agent_id"": ""A_N_003"", ""base"": 0.8352, ""bss"": 0.0, ""weight"": 0.5643}]","[""G_T_0270_action_benign""]"
G_T_0270_risk_malicious,T_0270,10.60.140.160,risk,malicious,5,5,0.841381,0.8111,0.745,91.0,0.690059,0.496843,1,False,True,challenged,"[{""agent_id"": ""A_N_001"", ""base"": 0.87, ""bss"": 0.0, ""weight"": 0.4423}, {""agent_id"": ""A_N_002"", ""base"": 0.9167, ""bss"": 0.0, ""weight"": 0.4661}, {""agent_id"": ""A_COMM_003"", ""base"": 0.8464, ""bss"": 0.110267, ""weight"": 0.3829}, {""agent_id"": ""A_WATCH_001"", ""base"": 0.63, ""bss"": 0.0, ""weight"": 0.3203}, {""agent_id"": ""A_STRAT_001"", ""base"": 0.8352, ""bss"": 0.0, ""weight"": 0.4246}]","[""G_T_0270_risk_benign""]"
G_T_0270_risk_benign,T_0270,10.60.140.160,risk,benign,3,3,0.765117,0.74035,0.65875,98.0,0.480687,0.346094,0,False,True,rejected,"[{""agent_id"": ""A_POISON_001"", ""base"": 0.77, ""bss"": 0.119237, ""weight"": 0.2531}, {""agent_id"": ""A_POISON_008"", ""base"": 0.82, ""bss"": 0.095836, ""weight"": 0.2767}, {""agent_id"": ""A_BYZ_001"", ""base"": 0.76, ""bss"": 0.0, ""weight"": 0.2836}]","[""G_T_0270_risk_malicious""]"
G_T_0271_action_benign,T_0271,10.63.147.173,action,benign,1,1,0.929326,0.88275,0.8505,92.0,0.969054,0.697719,1,False,True,accepted,"[{""agent_id"": ""A_N_009"", ""base"": 0.8544, ""bss"": 0.0, ""weight"": 0.5961}]","[""G_T_0271_action_malicious""]"
G_T_0271_action_malicious,T_0271,10.63.147.173,action,malicious,1,1,0.910917,0.89715,0.8395,93.0,0.952866,0.686064,0,True,False,rejected,"[{""agent_id"": ""A_BYZ_008"", ""base"": 0.768, ""bss"": 0.0, ""weight"": 0.5269}]","[""G_T_0271_action_benign""]"
G_T_0271_risk_benign,T_0271,10.63.147.173,risk,benign,2,2,0.929,0.88275,0.8505,92.0,0.968713,0.697474,1,False,True,accepted,"[{""agent_id"": ""A_N_007"", ""base"": 0.89, ""bss"": 0.0, ""weight"": 0.6208}, {""agent_id"": ""A_N_008"", ""base"": 0.9373, ""bss"": 0.0, ""weight"": 0.6537}]","[""G_T_0271_risk_malicious""]"
G_T_0271_risk_malicious,T_0271,10.63.147.173,risk,malicious,13,13,0.819152,0.76504,0.6678,93.0,0.562446,0.404961,0,False,True,challenged,"[{""agent_id"": ""A_POISON_002"", ""base"": 0.76, ""bss"": 0.116854, ""weight"": 0.2809}, {""agent_id"": ""A_POISON_001"", ""base"": 0.77, ""bss"": 0.119237, ""weight"": 0.2838}, {""agent_id"": ""A_BYZ_003"", ""base"": 0.83, ""bss"": 0.0, ""weight"": 0.3474}, {""agent_id"": ""A_COMM_004"", ""base"": 0.85, ""bss"": 0.105333, ""weight"": 0.3183}, {""agent_id"": ""A_WATCH_002"", ""base"": 0.7968, ""bss"": 0.0, ""weight"": 0.3335}, {""agent_id"": ""A_COL_002"", ""base"": 0.93, ""bss"": 0.012692, ""weight"": 0.3843}, {""agent_id"": ""A_COL_003"", ""base"": 0.8652, ""bss"": 0.012571, ""weight"": 0.3575}, {""agent_id"": ""A_COL_004"", ""base"": 0.87, ""bss"": 0.014808, ""weight"": 0.3587}, {""agent_id"": ""A_COL_005"", ""base"": 0.8352, ""bss"": 0.0, ""weight"": 0.3495}, {""agent_id"": ""A_COL_006"", ""base"": 0.7644, ""bss"": 0.014259, ""weight"": 0.3153}, {""agent_id"": ""A_COL_007"", ""base"": 0.84, ""bss"": 0.012222, ""weight"": 0.3472}, {""agent_id"": ""A_COL_008"", ""base"": 0.8858, ""bss"": 0.013, ""weight"": 0.3659}, {""agent_id"": ""A_COL_009"", ""base"": 0.9, ""bss"": 0.015714, ""weight"": 0.3707}]","[""G_T_0271_risk_benign""]"
G_T_0272_action_malicious,T_0272,10.66.154.186,action,malicious,1,1,0.9005,0.8886,0.8435,90.0,0.937438,0.674955,1,True,True,accepted,"[{""agent_id"": ""A_N_015"", ""base"": 0.9216, ""bss"": 0.0, ""weight"": 0.622}]","[""G_T_0272_action_benign""]"
G_T_0272_action_benign,T_0272,10.66.154.186,action,benign,1,1,0.832013,0.89685,0.844,98.0,0.874702,0.629785,0,False,True,challenged,"[{""agent_id"": ""A_BYZ_010"", ""base"": 0.816, ""bss"": 0.0, ""weight"": 0.5139}]","[""G_T_0272_action_malicious""]"
G_T_0272_risk_malicious,T_0272,10.66.154.186,risk,malicious,3,3,0.852782,0.8176,0.762667,90.0,0.738552,0.531758,1,False,True,challenged,"[{""agent_id"": ""A_N_013"", ""base"": 0.88, ""bss"": 0.0, ""weight"": 0.4679}, {""agent_id"": ""A_N_014"", ""base"": 0.9373, ""bss"": 0.0, ""weight"": 0.4984}, {""agent_id"": ""A_WATCH_003"", ""base"": 0.6636, ""bss"": 0.0, ""weight"": 0.3529}]","[""G_T_0272_risk_benign""]"
G_T_0272_risk_benign,T_0272,10.66.154.186,risk,benign,4,4,0.625407,0.77602,0.6958,98.0,0.432017,0.311052,0,False,True,rejected,"[{""agent_id"": ""A_POISON_004"", ""base"": 0.78, ""bss"": 0.089701, ""weight"": 0.2398}, {""agent_id"": ""A_POISON_002"", ""base"": 0.76, ""bss"": 0.116854, ""weight"": 0.2267}, {""agent_id"": ""A_BYZ_007"", ""base"": 0.84, ""bss"": 0.0, ""weight"": 0.2837}, {""agent_id"": ""A_COMM_001"", ""base"": 0.8188, ""bss"": 0.114267, ""weight"": 0.2449}]","[""G_T_0272_risk_malicious""]"
G_T_0273_action_malicious,T_0273,10.69.161.199,action,malicious,1,1,0.862121,0.9133,0.7955,95.0,0.86994,0.626357,0,True,False,rejected,"[{""agent_id"": ""A_STRAT_007"", ""base"": 0.8928, ""bss"": 0.0, ""weight"": 0.5592}]","[""G_T_0273_action_benign""]"
G_T_0273_action_benign,T_0273,10.69.161.199,action,benign,2,2,0.834879,0.8235,0.761333,91.0,0.726992,0.523434,1,False,True,challenged,"[{""agent_id"": ""A_N_021"", ""base"": 0.912, ""bss"": 0.0, ""weight"": 0.4774}, {""agent_id"": ""A_BYZ_012"", ""base"": 0.7296, ""bss"": 0.0, ""weight"": 0.3819}]","[""G_T_0273_action_malicious""]"
G_T_0273_risk_benign,T_0273,10.69.161.199,risk,benign,4,4,0.885665,0.8235,0.761333,91.0,0.771215,0.555275,1,False,True,accepted,"[{""agent_id"": ""A_N_019"", ""base"": 0.95, ""bss"": 0.0, ""weight"": 0.5275}, {""agent_id"": ""A_N_020"", ""base"": 0.9888, ""bss"": 0.0, ""weight"": 0.5491}, {""agent_id"": ""A_BYZ_009"", ""base"": 0.72, ""bss"": 0.0, ""weight"": 0.3998}, {""agent_id"": ""A_STRAT_007"", ""base"": 0.8928, ""bss"": 0.0, ""weight"": 0.4957}]","[""G_T_0273_risk_malicious""]"
G_T_0273_risk_malicious,T_0273,10.69.161.199,risk,malicious,12,12,0.771453,0.7876,0.6722,95.0,0.547854,0.394455,0,False,True,challenged,"[{""agent_id"": ""A_POISON_007"", ""base"": 0.8, ""bss"": 0.100091, ""weight"": 0.294}, {""agent_id"": ""A_POISON_003"", ""base"": 0.8755, ""bss"": 0.10125, ""weight"": 0.3214}, {""agent_id"": ""A_COMM_002"", ""base"": 0.82, ""bss"": 0.1284, ""weight"": 0.2919}, {""agent_id"": ""A_WATCH_004"", ""base"": 0.768, ""bss"": 0.0, ""weight"": 0.3137}, {""agent_id"": ""A_COL_004"", ""base"": 0.87, ""bss"": 0.014808, ""weight"": 0.3501}, {""agent_id"": ""A_COL_005"", ""base"": 0.8352, ""bss"": 0.0, ""weight"": 0.3411}, {""agent_id"": ""A_COL_006"", ""base"": 0.7644, ""bss"": 0.014259, ""weight"": 0.3077}, {""agent_id"": ""A_COL_007"", ""base"": 0.84, ""bss"": 0.012222, ""weight"": 0.3389}, {""agent_id"": ""A_COL_008"", ""base"": 0.8858, ""bss"": 0.013, ""weight"": 0.3571}, {""agent_id"": ""A_COL_009"", ""base"": 0.9, ""bss"": 0.015714, ""weight"": 0.3618}, {""agent_id"": ""A_COL_010"", ""base"": 0.7872, ""bss"": 0.0, ""weight"": 0.3215}, {""agent_id"": ""A_COL_011"", ""base"": 0.9373, ""bss"": 0.01198, ""weight"": 0.3782}]","[""G_T_0273_risk_benign""]"
G_T_0274_action_benign,T_0274,10.72.168.212,action,benign,2,2,0.791913,0.7927,0.727333,82.0,0.634143,0.456583,1,False,True,challenged,"[{""agent_id"": ""A_N_027"", ""base"": 0.8832, ""bss"": 0.0, ""weight"": 0.4033}, {""agent_id"": ""A_BYZ_002"", ""base"": 0.7968, ""bss"": 0.0, ""weight"": 0.3638}]",[]
G_T_0274_risk_benign,T_0274,10.72.168.212,risk,benign,3,3,0.839272,0.7927,0.727333,82.0,0.672067,0.483888,1,False,True,challenged,"[{""agent_id"": ""A_N_025"", ""base"": 0.89, ""bss"": 0.0, ""weight"": 0.4307}, {""agent_id"": ""A_N_026"", ""base"": 0.927, ""bss"": 0.0, ""weight"": 0.4486}, {""agent_id"": ""A_WATCH_005"", ""base"": 0.63, ""bss"": 0.0, ""weight"": 0.3048}]","[""G_T_0274_risk_malicious""]"
G_T_0274_risk_malicious,T_0274,10.72.168.212,risk,malicious,4,4,0.618138,0.7789,0.6914,98.0,0.427246,0.307617,0,False,True,rejected,"[{""agent_id"": ""A_POISON_008"", ""base"": 0.82, ""bss"": 0.095836, ""weight"": 0.2468}, {""agent_id"": ""A_POISON_004"", ""base"": 0.78, ""bss"": 0.089701, ""weight"": 0.2364}, {""agent_id"": ""A_BYZ_011"", ""base"": 0.74, ""bss"": 0.0, ""weight"": 0.2463}, {""agent_id"": ""A_COMM_003"", ""base"": 0.8464, ""bss"": 0.110267, ""weight"": 0.2507}]","[""G_T_0274_risk_benign""]"
G_T_0275_action_malicious,T_0275,10.75.175.225,action,malicious,2,2,0.776249,0.819867,0.748667,94.0,0.66176,0.476467,1,True,False,rejected,"[{""agent_id"": ""A_N_003"", ""base"": 0.8352, ""bss"": 0.0, ""weight"": 0.3979}, {""agent_id"": ""A_BYZ_004"", ""base"": 0.7968, ""bss"": 0.0, ""weight"": 0.3796}]","[""G_T_0275_action_benign""]"
G_T_0275_risk_malicious,T_0275,10.75.175.225,risk,malicious,4,4,0.82008,0.819867,0.748667,94.0,0.680698,0.490102,1,False,True,challenged,"[{""agent_id"": ""A_N_001"", ""base"": 0.87, ""bss"": 0.0, ""weight"": 0.4379}, {""agent_id"": ""A_N_002"", ""base"": 0.9167, ""bss"": 0.0, ""weight"": 0.4614}, {""agent_id"": ""A_BYZ_001"", ""base"": 0.76, ""bss"": 0.0, ""weight"": 0.3826}, {""agent_id"": ""A_COMM_004"", ""base"": 0.85, ""bss"": 0.105333, ""weight"": 0.3828}]","[""G_T_0275_risk_benign""]"
G_T_0275_risk_benign,T_0275,10.75.175.225,risk,benign,11,11,0.786418,0.755175,0.65375,96.0,0.525049,0.378035,0,False,True,challenged,"[{""agent_id"": ""A_POISON_001"", ""base"": 0.77, ""bss"": 0.119237, ""weight"": 0.2633}, {""agent_id"": ""A_POISON_005"", ""base"": 0.6888, ""bss"": 0.09536, ""weight"": 0.2419}, {""agent_id"": ""A_WATCH_006"", ""base"": 0.7968, ""bss"": 0.0, ""weight"": 0.3094}, {""agent_id"": ""A_COL_006"", ""base"": 0.7644, ""bss"": 0.014259, ""weight"": 0.2925}, {""agent_id"": ""A_COL_007"", ""base"": 0.84, ""bss"": 0.012222, ""weight"": 0.3221}, {""agent_id"": ""A_COL_008"", ""base"": 0.8858, ""bss"": 0.013, ""weight"": 0.3394}, {""agent_id"": ""A_COL_009"", ""base"": 0.9, ""bss"": 0.015714, ""weight"": 0.3439}, {""agent_id"": ""A_COL_010"", ""base"": 0.7872, ""bss"": 0.0, ""weight"": 0.3056}, {""agent_id"": ""A_COL_011"", ""base"": 0.9373, ""bss"": 0.01198, ""weight"": 0.3595}, {""agent_id"": ""A_COL_012"", ""base"": 0.9, ""bss"": 0.014667, ""weight"": 0.3443}, {""agent_id"": ""A_COL_013"", ""base"": 0.86, ""bss"": 0.013364, ""weight"": 0.3294}]","[""G_T_0275_risk_malicious""]"
G_T_0276_action_malicious,T_0276,10.78.182.238,action,malicious,2,2,0.826356,0.89285,0.8525,95.0,0.87359,0.628985,0,True,False,rejected,"[{""agent_id"": ""A_BYZ_008"", ""base"": 0.768, ""bss"": 0.0, ""weight"": 0.4831}, {""agent_id"": ""A_STRAT_001"", ""base"": 0.8352, ""bss"": 0.0, ""weight"": 0.5253}]","[""G_T_0276_action_benign""]"
G_T_0276_action_benign,T_0276,10.78.182.238,action,benign,1,1,0.819963,0.85285,0.8395,90.0,0.815371,0.587067,1,False,True,challenged,"[{""agent_id"": ""A_N_009"", ""base"": 0.8544, ""bss"": 0.0, ""weight"": 0.5016}]","[""G_T_0276_action_malicious""]"
G_T_0276_risk_benign,T_0276,10.78.182.238,risk,benign,4,4,0.762475,0.7813,0.767,90.0,0.634609,0.456919,1,False,True,challenged,"[{""agent_id"": ""A_N_007"", ""base"": 0.89, ""bss"": 0.0, ""weight"": 0.4067}, {""agent_id"": ""A_BYZ_003"", ""base"": 0.83, ""bss"": 0.0, ""weight"": 0.3792}, {""agent_id"": ""A_WATCH_001"", ""base"": 0.63, ""bss"": 0.0, ""weight"": 0.2879}, {""agent_id"": ""A_STRAT_001"", ""base"": 0.8352, ""bss"": 0.0, ""weight"": 0.3816}]","[""G_T_0276_risk_malicious""]"
G_T_0276_risk_malicious,T_0276,10.78.182.238,risk,malicious,12,12,0.731156,0.7763,0.707167,95.0,0.538942,0.388038,0,False,True,challenged,"[{""agent_id"": ""A_N_008"", ""base"": 0.9373, ""bss"": 0.0, ""weight"": 0.3762}, {""agent_id"": ""A_POISON_002"", ""base"": 0.76, ""bss"": 0.116854, ""weight"": 0.2694}, {""agent_id"": ""A_POISON_006"", ""base"": 0.7488, ""bss"": 0.10125, ""weight"": 0.2701}, {""agent_id"": ""A_COMM_001"", ""base"": 0.8188, ""bss"": 0.114267, ""weight"": 0.2911}, {""agent_id"": ""A_COL_007"", ""base"": 0.84, ""bss"": 0.012222, ""weight"": 0.333}, {""agent_id"": ""A_COL_008"", ""base"": 0.8858, ""bss"": 0.013, ""weight"": 0.3509}, {""agent_id"": ""A_COL_009"", ""base"": 0.9, ""bss"": 0.015714, ""weight"": 0.3556}, {""agent_id"": ""A_COL_010"", ""base"": 0.7872, ""bss"": 0.0, ""weight"": 0.316}, {""agent_id"": ""A_COL_011"", ""base"": 0.9373, ""bss"": 0.01198, ""weight"": 0.3717}, {""agent_id"": ""A_COL_012"", ""base"": 0.9, ""bss"": 0.014667, ""weight"": 0.3559}, {""agent_id"": ""A_COL_013"", ""base"": 0.86, ""bss"": 0.013364, ""weight"": 0.3406}, {""agent_id"": ""A_COL_014"", ""base"": 0.9, ""bss"": 0.012941, ""weight"": 0.3566}]","[""G_T_0276_risk_benign""]"
G_T_0277_action_benign,T_0277,10.81.189.11,action,benign,1,1,0.868558,0.9059,0.8345,94.0,0.911954,0.656607,0,False,True,accepted,"[{""agent_id"": ""A_COL_010"", ""base"": 0.7872, ""bss"": 0.0, ""weight"": 0.5169}]","[""G_T_0277_action_malicious""]"
G_T_0277_action_malicious,T_0277,10.81.189.11,action,malicious,2,2,0.816319,0.8138,0.767667,96.0,0.708301,0.509977,1,True,False,rejected,"[{""agent_id"": ""A_N_015"", ""base"": 0.9216, ""bss"": 0.0, ""weight"": 0.47}, {""agent_id"": ""A_BYZ_010"", ""base"": 0.816, ""bss"": 0.0, ""weight"": 0.4161}]","[""G_T_0277_action_benign""]"
G_T_0277_risk_malicious,T_0277,10.81.189.11,risk,malicious,4,4,0.822864,0.8138,0.767667,96.0,0.692362,0.4985,1,False,True,challenged,"[{""agent_id"": ""A_N_013"", ""base"": 0.88, ""bss"": 0.0, ""weight"": 0.4524}, {""agent_id"": ""A_N_014"", ""base"": 0.9373, ""bss"": 0.0, ""weight"": 0.4818}, {""agent_id"": ""A_BYZ_007"", ""base"": 0.84, ""bss"": 0.0, ""weight"": 0.4318}, {""agent_id"": ""A_COMM_002"", ""base"": 0.82, ""bss"": 0.1284, ""weight"": 0.3674}]","[""G_T_0277_risk_benign""]"
G_T_0277_risk_benign,T_0277,10.81.189.11,risk,benign,11,11,0.817698,0.747025,0.66425,94.0,0.54954,0.395669,0,False,True,challenged,"[{""agent_id"": ""A_POISON_004"", ""base"": 0.78, ""bss"": 0.089701, ""weight"": 0.2881}, {""agent_id"": ""A_POISON_007"", ""base"": 0.8, ""bss"": 0.100091, ""weight"": 0.2921}, {""agent_id"": ""A_WATCH_002"", ""base"": 0.7968, ""bss"": 0.0, ""weight"": 0.3233}, {""agent_id"": ""A_COL_008"", ""base"": 0.8858, ""bss"": 0.013, ""weight"": 0.3547}, {""agent_id"": ""A_COL_009"", ""base"": 0.9, ""bss"": 0.015714, ""weight"": 0.3594}, {""agent_id"": ""A_COL_010"", ""base"": 0.7872, ""bss"": 0.0, ""weight"": 0.3194}, {""agent_id"": ""A_COL_011"", ""base"": 0.9373, ""bss"": 0.01198, ""weight"": 0.3758}, {""agent_id"": ""A_COL_012"", ""base"": 0.9, ""bss"": 0.014667, ""weight"": 0.3598}, {""agent_id"": ""A_COL_013"", ""base"": 0.86, ""bss"": 0.013364, ""weight"": 0.3443}, {""agent_id"": ""A_COL_014"", ""base"": 0.9, ""bss"": 0.012941, ""weight"": 0.3605}, {""agent_id"": ""A_COL_015"", ""base"": 0.9579, ""bss"": 0.013491, ""weight"": 0.3834}]","[""G_T_0277_risk_malicious""]"
G_T_0278_action_benign,T_0278,10.84.196.24,action,benign,1,1,0.860123,0.90245,0.9315,94.0,1.0,0.723047,1,False,True,accepted,"[{""agent_id"": ""A_N_021"", ""base"": 0.912, ""bss"": 0.0, ""weight"": 0.6594}]","[""G_T_0278_action_malicious""]"
G_T_0278_action_malicious,T_0278,10.84.196.24,action,malicious,1,1,0.910417,0.88385,0.8325,98.0,0.930403,0.66989,0,True,False,rejected,"[{""agent_id"": ""A_BYZ_012"", ""base"": 0.7296, ""bss"": 0.0, ""weight"": 0.4888}]","[""G_T_0278_action_benign""]"
G_T_0278_risk_malicious,T_0278,10.84.196.24,risk,malicious,11,11,0.859848,0.73534,0.666,98.0,0.570017,0.410412,0,False,True,challenged,"[{""agent_id"": ""A_N_020"", ""base"": 0.9888, ""bss"": 0.0, ""weight"": 0.4164}, {""agent_id"": ""A_POISON_007"", ""base"": 0.8, ""bss"": 0.100091, ""weight"": 0.3032}, {""agent_id"": ""A_POISON_008"", ""base"": 0.82, ""bss"": 0.095836, ""weight"": 0.3122}, {""agent_id"": ""A_COL_009"", ""base"": 0.9, ""bss"": 0.015714, ""weight"": 0.373}, {""agent_id"": ""A_COL_010"", ""base"": 0.7872, ""bss"": 0.0, ""weight"": 0.3315}, {""agent_id"": ""A_COL_011"", ""base"": 0.9373, ""bss"": 0.01198, ""weight"": 0.39}, {""agent_id"": ""A_COL_012"", ""base"": 0.9, ""bss"": 0.014667, ""weight"": 0.3734}, {""agent_id"": ""A_COL_013"", ""base"": 0.86, ""bss"": 0.013364, ""weight"": 0.3573}, {""agent_id"": ""A_COL_014"", ""base"": 0.9, ""bss"": 0.012941, ""weight"": 0.3741}, {""agent_id"": ""A_COL_015"", ""base"": 0.9579, ""bss"": 0.013491, ""weight"": 0.3979}, {""agent_id"": ""A_COL_016"", ""base"": 0.83, ""bss"": 0.014951, ""weight"": 0.3443}]","[""G_T_0278_risk_benign""]"
G_T_0278_risk_benign,T_0278,10.84.196.24,risk,benign,4,4,0.756091,0.758,0.736,94.0,0.568659,0.409434,1,False,True,challenged,"[{""agent_id"": ""A_N_019"", ""base"": 0.95, ""bss"": 0.0, ""weight"": 0.4007}, {""agent_id"": ""A_BYZ_009"", ""base"": 0.72, ""bss"": 0.0, ""weight"": 0.3037}, {""agent_id"": ""A_COMM_003"", ""base"": 0.8464, ""bss"": 0.110267, ""weight"": 0.3177}, {""agent_id"": ""A_WATCH_003"", ""base"": 0.6636, ""bss"": 0.0, ""weight"": 0.2799}]","[""G_T_0278_risk_malicious""]"
G_T_0279_action_malicious,T_0279,10.87.203.37,action,malicious,1,1,0.918607,0.91885,0.8005,95.0,0.938433,0.675672,0,True,False,rejected,"[{""agent_id"": ""A_STRAT_007"", ""base"": 0.8928, ""bss"": 0.0, ""weight"": 0.6032}]","[""G_T_0279_action_benign""]"
G_T_0279_action_benign,T_0279,10.87.203.37,action,benign,2,2,0.833339,0.799367,0.736333,85.0,0.681255,0.490503,1,False,True,challenged,"[{""agent_id"": ""A_N_027"", ""base"": 0.8832, ""bss"": 0.0, ""weight"": 0.4332}, {""agent_id"": ""A_BYZ_002"", ""base"": 0.7968, ""bss"": 0.0, ""weight"": 0.3908}]","[""G_T_0279_action_malicious""]"
G_T_0279_risk_benign,T_0279,10.87.203.37,risk,benign,4,4,0.871604,0.799367,0.736333,85.0,0.712537,0.513026,1,False,True,challenged,"[{""agent_id"": ""A_N_025"", ""base"": 0.89, ""bss"": 0.0, ""weight"": 0.4566}, {""agent_id"": ""A_N_026"", ""base"": 0.927, ""bss"": 0.0, ""weight"": 0.4756}, {""agent_id"": ""A_BYZ_011"", ""base"": 0.74, ""bss"": 0.0, ""weight"": 0.3796}, {""agent_id"": ""A_STRAT_007"", ""base"": 0.8928, ""bss"": 0.0, ""weight"": 0.458}]","[""G_T_0279_risk_malicious""]"
